name,x,y,norm,distinct
py-sqlalchemy,22.191938,-1.4610082,38.98717737923585,660
py-stack-data,37.725826,-54.845486,25.39685019840059,644
py-statsmodels,-2.1656432,51.56134,15.620499351813308,172
py-stevedore,22.191938,-1.4610082,38.98717737923585,660
py-subprocess32,22.191938,-1.4610082,38.98717737923585,660
py-sympy,35.351925,30.465866,42.34383071948026,787
py-tables,22.191938,-1.4610082,38.98717737923585,660
py-tenacity,22.191938,-1.4610082,38.98717737923585,660
py-tensorboard,22.191938,-1.4610082,38.98717737923585,660
py-tensorboard-dataserver,22.191938,-1.4610082,38.98717737923585,660
py-tensorboard-plugin-wit,22.191938,-1.4610082,38.98717737923585,660
py-tensorflow,34.456886,28.661936,50.38849074937649,897
py-tensorflow-estimator,37.725826,-54.845486,25.39685019840059,644
py-termcolor,35.13472,30.872505,43.278170016764804,805
py-terminado,22.191938,-1.4610082,38.98717737923585,660
py-testpath,22.191938,-1.4610082,38.98717737923585,660
py-texttable,-41.83369,-7.989797,6.6332495807108,22
py-theano,34.208878,28.248291,54.46099521676041,917
py-threadpoolctl,22.191938,-1.4610082,38.98717737923585,660
py-tinycss2,37.725826,-54.845486,25.39685019840059,644
py-toml,35.52013,-4.8629675,40.124805295477756,696
py-tomli,22.191938,-1.4610082,38.98717737923585,660
py-tomli-w,37.725826,-54.845486,25.39685019840059,644
py-tomlkit,22.191938,-1.4610082,38.98717737923585,660
py-toolz,-14.480676,0.79053503,5.744562646538029,33
py-torch,-2.3748765,24.942402,35.2845575287547,300
py-torchmetrics,-30.140121,-27.810946,6.082762530298219,37
py-torchsummary,-27.707571,-14.206475,11.135528725660043,19
py-torchvision,0.37242505,57.74134,18.193405398660254,213
py-tornado,22.191938,-1.4610082,38.98717737923585,660
py-tqdm,31.951473,4.2446437,41.036569057366385,699
py-traitlets,22.191938,-1.4610082,38.98717737923585,660
py-twine,63.032703,-5.645724,34.45286635390443,655
py-typed-ast,22.191938,-1.4610082,38.98717737923585,660
py-typing-extensions,37.4099,8.499613,40.36087214122113,689
py-uhi,63.032703,-5.645724,34.45286635390443,655
py-uncertainties,22.191938,-1.4610082,38.98717737923585,660
py-universal-pathlib,-15.005074,0.6238597,5.744562646538029,33
py-uproot,35.5179,-4.877753,39.83716857408418,696
py-urllib3,26.184381,-13.260771,39.26830783214372,667
py-vector,63.032703,-5.645724,34.45286635390443,655
py-virtualenv,32.44125,28.200281,46.604720790924176,917
py-virtualenv-clone,22.191938,-1.4610082,38.98717737923585,660
py-virtualenvwrapper,31.469202,34.043476,43.55456348076513,853
py-wandb,-27.70868,-14.207489,11.135528725660043,19
py-warpx,-0.49252373,-50.22126,173.02023003105734,275
py-wcwidth,22.191938,-1.4610082,38.98717737923585,660
py-webencodings,22.191938,-1.4610082,38.98717737923585,660
py-websocket-client,22.191938,-1.4610082,38.98717737923585,660
py-werkzeug,22.191938,-1.4610082,38.98717737923585,660
py-wheel,34.349083,30.75552,46.593991028886975,834
py-widgetsnbextension,32.017418,-7.8309417,39.52214569073901,685
py-wrapt,35.13472,30.872505,43.278170016764804,805
py-xarray,1.2548482,58.129936,19.493588689617926,278
py-xgboost,22.191938,-1.4610082,38.98717737923585,660
py-xlrd,-34.65623,-29.940695,6.48074069840786,42
py-xrootdpyfs,37.65921,-41.541866,23.280893453645632,541
py-xxhash,-15.386412,1.6133331,7.3484692283495345,38
py-yapf,-12.264468,-30.41412,17.832554500127006,130
py-yarl,22.191938,-1.4610082,38.98717737923585,660
py-yt,-12.074252,-29.486494,14.594519519326424,43
py-ytopt^python,-38.1675,5.5305862,3.1622776601683795,10
py-zipp,22.191938,-1.4610082,38.98717737923585,660
pyquen,63.032703,-5.645724,34.45286635390443,655
pythia6,77.21573,20.37157,34.64101615137755,661
pythia8,32.454597,23.936802,49.35585071701227,903
python,44.282707,22.133076,199.66221475281696,1502
python-toolfile,10.004353,-22.004757,13.416407864998739,109
q-e-sirius,-35.221,0.69373816,1.7320508075688772,1
qbox,-25.558033,9.528015,10.392304845413264,51
qcachegrind,24.993229,58.380085,16.1245154965971,227
qcat,-30.3102,-5.5237517,1.7320508075688772,3
qd,63.032703,-5.645724,34.45286635390443,655
qgraf,22.191938,-1.4610082,38.98717737923585,660
qhull,5.42253,13.753876,30.166206257996713,357
qmcpack,-11.861865,31.164541,14.52583904633395,103
qqbar2mumu-2021,-38.444622,-7.645202,2.0,4
qqbar2mumu-2022,-38.444862,-7.6450963,2.0,4
qrupdate,9.748199,29.14414,24.839484696748443,232
qt,3.4395397,-9.408466,79.62411694957753,346
qthreads,0.9833488,-55.517754,197.41327209688816,341
quantum-espresso,5.930996,42.900455,66.84309986827361,575
quicksilver,-16.506914,31.506664,11.832159566199232,70
qwt,-12.553752,14.887803,42.80186911806539,145
r,2.6676548,40.81625,80.29943959953893,786
r-afex,-55.263428,-52.853867,14.212670403551895,202
r-annotationdbi,-70.87464,-26.319931,23.790754506740637,202
r-annotationhub,-73.196465,37.23398,23.790754506740637,202
r-annotatr,-53.23833,-56.219654,20.024984394500787,202
r-ape,35.690838,51.978188,30.919249667480614,416
r-aplot,-73.196465,37.23398,23.790754506740637,202
r-argparse,30.7326,52.95335,19.748417658131498,228
r-askpass,-78.99956,-44.10376,23.790754506740637,202
r-assertthat,-70.87464,-26.319931,23.790754506740637,202
r-base64enc,-70.87464,-26.319931,23.790754506740637,202
r-bglr,-70.87464,-26.319931,23.790754506740637,202
r-bien,-70.87464,-26.319931,23.790754506740637,202
r-bigmemory,27.637125,50.923996,19.748417658131498,228
r-biobase,28.059374,51.684288,19.748417658131498,228
r-biocfilecache,-70.87464,-26.319931,23.790754506740637,202
r-biocinstaller,-73.196465,37.23398,23.790754506740637,202
r-biocio,-70.87464,-26.319931,23.790754506740637,202
r-biocmanager,35.690838,51.978188,30.919249667480614,416
r-biocsingular,-70.87464,-26.319931,23.790754506740637,202
r-biocversion,-70.87464,-26.319931,23.790754506740637,202
r-biocviews,-53.23833,-56.219654,20.024984394500787,202
r-biomart,-70.87464,-26.319931,23.790754506740637,202
r-boot,-70.87464,-26.319931,23.790754506740637,202
r-boruta,-70.87464,-26.319931,23.790754506740637,202
r-brew,-78.99956,-44.10376,23.790754506740637,202
r-brio,-70.87464,-26.319931,23.790754506740637,202
r-brms,-61.789707,22.417517,23.790754506740637,202
r-broom,-70.87464,-26.319931,23.790754506740637,202
r-bslib,-70.87464,-26.319931,23.790754506740637,202
r-bsseq,-61.789707,22.417517,23.790754506740637,202
r-cachem,-61.789707,22.417517,23.790754506740637,202
r-callr,-70.87464,-26.319931,23.790754506740637,202
r-caret,36.439392,51.37133,31.096623610932426,422
r-chipseeker,-53.23833,-56.219654,20.024984394500787,202
r-class,-78.99956,-44.10376,23.790754506740637,202
r-classint,-78.99956,-44.10376,23.790754506740637,202
r-clipr,-70.87464,-26.319931,23.790754506740637,202
r-cluster,-72.98237,-20.203238,24.020824298928627,208
r-cmplot,-53.23833,-56.219654,20.024984394500787,202
r-codetools,-61.789707,22.417517,23.790754506740637,202
r-colorspace,-70.87464,-26.319931,23.790754506740637,202
r-commonmark,-78.99956,-44.10376,23.790754506740637,202
r-contfrac,-53.23833,-56.219654,20.024984394500787,202
r-covr,-70.87464,-26.319931,23.790754506740637,202
r-cowplot,-70.87464,-26.319931,23.790754506740637,202
r-cpp11,-70.87464,-26.319931,23.790754506740637,202
r-credentials,-61.789707,22.417517,23.790754506740637,202
r-crosstalk,-70.87464,-26.319931,23.790754506740637,202
r-ctc,29.21697,51.28685,19.748417658131498,228
r-dendextend,29.21697,51.28685,19.748417658131498,228
r-deoptim,-73.196465,37.23398,23.790754506740637,202
r-desc,-70.87464,-26.319931,23.790754506740637,202
r-deseq2,29.56765,53.795265,19.748417658131498,228
r-desolve,-73.196465,37.23398,23.790754506740637,202
r-devtools,35.690838,51.978188,30.919249667480614,416
r-dexseq,30.609713,51.621372,19.748417658131498,228
r-dicekriging,-35.46897,-19.775959,5.291502622129181,14
r-dismo,-70.87464,-26.319931,23.790754506740637,202
r-dmrichr,-70.87464,-26.319931,23.790754506740637,202
r-dmrseq,-53.23833,-56.219654,20.024984394500787,202
r-dofuture,-78.99956,-44.10376,23.790754506740637,202
r-doparallel,35.690838,51.978188,30.919249667480614,416
r-dorng,-70.87464,-26.319931,23.790754506740637,202
r-dose,-70.87464,-26.319931,23.790754506740637,202
r-dplyr,-72.98237,-20.203238,24.020824298928627,208
r-dqrng,-70.87464,-26.319931,23.790754506740637,202
r-dygraphs,30.43181,53.50869,19.748417658131498,228
r-e1071,-46.335804,5.54379,3.3166247903554,11
r-edger,27.365042,51.804688,19.748417658131498,228
r-effectsize,-55.263428,-52.853867,14.212670403551895,202
r-elliptic,-53.23833,-56.219654,20.024984394500787,202
r-emmeans,-70.87464,-26.319931,23.790754506740637,202
r-enrichplot,-70.87464,-26.319931,23.790754506740637,202
r-enrichr,-53.23833,-56.219654,20.024984394500787,202
r-ensembldb,-73.196465,37.23398,23.790754506740637,202
r-envirem,-73.196465,37.23398,23.790754506740637,202
r-estimability,-61.789707,22.417517,23.790754506740637,202
r-farver,-70.87464,-26.319931,23.790754506740637,202
r-fastcluster,31.065533,52.535778,19.748417658131498,228
r-fasterize,-70.87464,-26.319931,23.790754506740637,202
r-fastmap,-70.87464,-26.319931,23.790754506740637,202
r-fastmatch,-70.87464,-26.319931,23.790754506740637,202
r-fgsea,-61.789707,22.417517,23.790754506740637,202
r-filelock,-73.196465,37.23398,23.790754506740637,202
r-flowsorted-blood-450k,-53.23833,-56.219654,20.024984394500787,202
r-fontawesome,-78.99956,-44.10376,23.790754506740637,202
r-forcats,-78.99956,-44.10376,23.790754506740637,202
r-fs,-73.196465,37.23398,23.790754506740637,202
r-future,-73.196465,37.23398,23.790754506740637,202
r-gbm,-61.789707,22.417517,23.790754506740637,202
r-gdalutils,-70.87464,-26.319931,23.790754506740637,202
r-genomicfeatures,-53.23833,-56.219654,20.024984394500787,202
r-genomicsimulation,-55.263428,-52.853867,14.212670403551895,202
r-ggbiplot,-53.23833,-56.219654,20.024984394500787,202
r-ggforce,-70.87464,-26.319931,23.790754506740637,202
r-ggfun,-70.87464,-26.319931,23.790754506740637,202
r-ggplot2,-70.87464,-26.319931,23.790754506740637,202
r-ggplotify,-70.87464,-26.319931,23.790754506740637,202
r-ggraph,-70.87464,-26.319931,23.790754506740637,202
r-ggrepel,-70.87464,-26.319931,23.790754506740637,202
r-ggsci,-70.87464,-26.319931,23.790754506740637,202
r-ggtree,-70.87464,-26.319931,23.790754506740637,202
r-ggvenndiagram,-53.23833,-56.219654,20.024984394500787,202
r-glimma,35.690838,51.978188,30.919249667480614,416
r-glmnet,-70.87464,-26.319931,23.790754506740637,202
r-glue,-70.87464,-26.319931,23.790754506740637,202
r-gmodels,29.007051,50.05103,19.748417658131498,228
r-gofuncr,-73.196465,37.23398,23.790754506740637,202
r-goplot,30.33918,50.520954,19.748417658131498,228
r-gosemsim,-61.789707,22.417517,23.790754506740637,202
r-goseq,28.55424,52.36592,19.748417658131498,228
r-gplots,35.690838,51.978188,30.919249667480614,416
r-graph,-78.99956,-44.10376,23.790754506740637,202
r-graphlayouts,-61.789707,22.417517,23.790754506740637,202
r-gridbase,-78.99956,-44.10376,23.790754506740637,202
r-gridgraphics,-73.196465,37.23398,23.790754506740637,202
r-gsl,-73.196465,37.23398,23.790754506740637,202
r-gstat,-73.196465,37.23398,23.790754506740637,202
r-gt,-53.23833,-56.219654,20.024984394500787,202
r-gtrellis,-73.196465,37.23398,23.790754506740637,202
r-hablar,-53.23833,-56.219654,20.024984394500787,202
r-hdf5r,29.645113,52.584835,19.748417658131498,228
r-hmisc,-73.196465,37.23398,23.790754506740637,202
r-htmltools,-73.196465,37.23398,23.790754506740637,202
r-hypergeo,-53.23833,-56.219654,20.024984394500787,202
r-igraph,-73.196465,37.23398,23.790754506740637,202
r-illuminahumanmethylation450kmanifest,-73.196465,37.23398,23.790754506740637,202
r-irkernel,-17.478508,-30.017164,7.416198487095663,55
r-irlba,-73.196465,37.23398,23.790754506740637,202
r-janitor,29.645113,52.584835,19.748417658131498,228
r-jquerylib,-73.196465,37.23398,23.790754506740637,202
r-jsonlite,-35.468433,-19.776115,5.291502622129181,14
r-jtools,-73.196465,37.23398,23.790754506740637,202
r-keggrest,-73.196465,37.23398,23.790754506740637,202
r-limsolve,-73.196465,37.23398,23.790754506740637,202
r-lme4,35.690838,51.978188,30.919249667480614,416
r-logspline,-53.23833,-56.219654,20.024984394500787,202
r-lpsolve,-79.27186,6.3401613,23.790754506740637,202
r-lsmeans,-53.23833,-56.219654,20.024984394500787,202
r-magrittr,-72.98237,-20.203238,24.020824298928627,208
r-mass,-46.13436,5.4261074,3.3166247903554,11
r-maxnet,-79.27186,6.3401613,23.790754506740637,202
r-memuse,-79.27186,6.3401613,23.790754506740637,202
r-methylcc,-53.23833,-56.219654,20.024984394500787,202
r-minfi,-79.27186,6.3401613,23.790754506740637,202
r-mlr,29.645113,52.584835,19.748417658131498,228
r-mlrmbo,-35.468433,-19.776115,5.291502622129181,14
r-mptinr,-53.23833,-56.219654,20.024984394500787,202
r-multtest,28.55424,52.36592,19.748417658131498,228
r-mvtnorm,-79.27186,6.3401613,23.790754506740637,202
r-ncdf4,35.690838,51.978188,30.919249667480614,416
r-nlp,-53.23833,-56.219654,20.024984394500787,202
r-nnet,-79.27186,6.3401613,23.790754506740637,202
r-numderiv,-79.27186,6.3401613,23.790754506740637,202
r-openxlsx,35.690838,51.978188,30.919249667480614,416
r-outliers,-53.23833,-56.219654,20.024984394500787,202
r-pacman,30.609713,51.621372,19.748417658131498,228
r-pander,-79.27186,6.3401613,23.790754506740637,202
r-parallel,-46.1481,5.647687,3.3166247903554,11
r-patchwork,-79.27186,6.3401613,23.790754506740637,202
r-pbapply,-79.27186,6.3401613,23.790754506740637,202
r-performanceanalytics,-53.23833,-56.219654,20.024984394500787,202
r-permute,-79.27186,6.3401613,23.790754506740637,202
r-phangorn,28.059374,51.684288,19.748417658131498,228
r-pheatmap,-79.27186,6.3401613,23.790754506740637,202
r-phytools,30.609713,51.621372,19.748417658131498,228
r-pinfsc50,-79.27186,6.3401613,23.790754506740637,202
r-plotrix,-79.27186,6.3401613,23.790754506740637,202
r-plyr,-79.27186,6.3401613,23.790754506740637,202
r-polyclip,-79.27186,6.3401613,23.790754506740637,202
r-proxy,-79.27186,6.3401613,23.790754506740637,202
r-quantmod,29.645113,52.584835,19.748417658131498,228
r-qvalue,35.690838,51.978188,30.919249667480614,416
r-r2html,-53.23833,-56.219654,20.024984394500787,202
r-randomforest,35.46332,50.784634,31.54362059117501,429
r-ranger,-46.31926,5.546295,3.3166247903554,11
r-raster,-79.27186,6.3401613,23.790754506740637,202
r-rbgl,-79.27186,6.3401613,23.790754506740637,202
r-rbokeh,29.56765,53.795265,19.748417658131498,228
r-rcpp,-55.048607,-53.2259,25.865034312755125,208
r-rcppprogress,-79.27186,6.3401613,23.790754506740637,202
r-rdpack,29.645113,52.584835,19.748417658131498,228
r-readxl,-79.27186,6.3401613,23.790754506740637,202
r-regioner,-53.23833,-56.219654,20.024984394500787,202
r-remotes,30.33918,50.520954,19.748417658131498,228
r-renv,-79.27186,6.3401613,23.790754506740637,202
r-reshape2,-79.27186,6.3401613,23.790754506740637,202
r-restfulr,-79.27186,6.3401613,23.790754506740637,202
r-reticulate,27.67532,52.706432,19.748417658131498,228
r-rgdal,-79.27186,6.3401613,23.790754506740637,202
r-rgenoud,-35.468433,-19.776115,5.291502622129181,14
r-rgeos,-79.27186,6.3401613,23.790754506740637,202
r-rhdf5,29.21697,51.28685,19.748417658131498,228
r-rinside,-33.75919,6.0960073,3.605551275463989,13
r-rjags,-79.27186,6.3401613,23.790754506740637,202
r-rjava,-79.27186,6.3401613,23.790754506740637,202
r-rlang,-79.27186,6.3401613,23.790754506740637,202
r-rocr,-46.112804,5.442845,3.3166247903554,11
r-rodbc,-79.27186,6.3401613,23.790754506740637,202
r-rots,30.609713,51.621372,19.748417658131498,228
r-rpart,-46.094635,5.621137,3.3166247903554,11
r-rpostgresql,29.21697,51.28685,19.748417658131498,228
r-rrblup,-79.27186,6.3401613,23.790754506740637,202
r-rrvgo,-53.23833,-56.219654,20.024984394500787,202
r-rstan,29.21697,51.28685,19.748417658131498,228
r-rsvd,-79.27186,6.3401613,23.790754506740637,202
r-runit,-79.27186,6.3401613,23.790754506740637,202
r-runjags,-79.27186,6.3401613,23.790754506740637,202
r-rvenn,-53.23833,-56.219654,20.024984394500787,202
r-s2,-79.27186,6.3401613,23.790754506740637,202
r-sass,-79.27186,6.3401613,23.790754506740637,202
r-scaledmatrix,-79.27186,6.3401613,23.790754506740637,202
r-scatterpie,-79.27186,6.3401613,23.790754506740637,202
r-sctransform,29.21697,51.28685,19.748417658131498,228
r-sdmtools,-79.27186,6.3401613,23.790754506740637,202
r-sdmtune,-79.27186,6.3401613,23.790754506740637,202
r-seurat,28.529995,53.41361,19.748417658131498,228
r-sf,-79.27186,6.3401613,23.790754506740637,202
r-shadowtext,-79.27186,6.3401613,23.790754506740637,202
r-sitmo,-79.27186,6.3401613,23.790754506740637,202
r-slam,-53.23833,-56.219654,20.024984394500787,202
r-sm,29.617271,50.062023,19.748417658131498,228
r-snowfall,-79.27186,6.3401613,23.790754506740637,202
r-sommer,-79.27186,6.3401613,23.790754506740637,202
r-sparsem,-79.27186,6.3401613,23.790754506740637,202
r-spdep,-79.27186,6.3401613,23.790754506740637,202
r-splitstackshape,28.529995,53.41361,19.748417658131498,228
r-sqldf,28.529995,53.41361,19.748417658131498,228
r-terra,-79.27186,6.3401613,23.790754506740637,202
r-tibble,-79.27186,6.3401613,23.790754506740637,202
r-tidygraph,-79.27186,6.3401613,23.790754506740637,202
r-tidytree,-79.27186,6.3401613,23.790754506740637,202
r-tidyverse,35.690838,51.978188,30.919249667480614,416
r-tinytex,-79.27186,6.3401613,23.790754506740637,202
r-tm,-79.27186,6.3401613,23.790754506740637,202
r-treebugs,-53.23833,-56.219654,20.024984394500787,202
r-treeio,-79.27186,6.3401613,23.790754506740637,202
r-treemap,-53.23833,-56.219654,20.024984394500787,202
r-tweenr,-79.27186,6.3401613,23.790754506740637,202
r-tximport,27.67532,52.706432,19.748417658131498,228
r-tximportdata,28.387753,50.233707,19.748417658131498,228
r-umap,-53.23833,-56.219654,20.024984394500787,202
r-v8,-79.27186,6.3401613,23.790754506740637,202
r-vcfr,-79.27186,6.3401613,23.790754506740637,202
r-vioplot,28.135452,50.747932,19.748417658131498,228
r-viridis,-79.27186,6.3401613,23.790754506740637,202
r-vroom,-79.27186,6.3401613,23.790754506740637,202
r-wesanderson,-53.23833,-56.219654,20.024984394500787,202
r-wordcloud,-53.23833,-56.219654,20.024984394500787,202
r-yulab-utils,-53.23833,-56.219654,20.024984394500787,202
r2d2,-13.739231,-24.830446,10.44030650891055,56
raja,3.5004199,-53.039204,212.61702659947062,408
range-v3,-7.7527494,-6.4140697,12.68857754044952,60
raxml,-45.164013,44.902866,10.04987562112089,101
raxml-ng,-45.164013,44.902866,10.04987562112089,101
ray,-45.164013,44.902866,10.04987562112089,101
raylib,-33.122204,-2.9929597,1.7320508075688772,2
rccl,8.539231,-34.472393,90.41017641836565,238
rclone,23.307388,58.105232,20.149441679609886,280
rdma-core,37.46069,18.064854,62.82515419798029,956
rdma-credentials,-16.37484,-9.221763,15.811388300841896,49
re2c,38.614235,8.278252,41.52107898405339,691
readline,42.68265,17.000067,96.5090669315583,943
recon,-45.164013,44.902866,10.04987562112089,101
reframe,-43.20826,9.169639,5.291502622129181,11
relion,2.9631658,46.972786,31.73326330524486,366
rempi,-2.0373542,-57.56202,170.02058698875263,308
repeatmasker,-45.164013,44.902866,10.04987562112089,101
repeatmodeler,-45.334415,48.94269,10.04987562112089,101
repeatscout,-45.164013,44.902866,10.04987562112089,101
ripgrep,-26.005995,16.624084,15.652475842498529,123
rivet,34.04326,-2.359583,39.66106403010388,688
rlwrap,-11.982,-12.753088,5.916079783099616,35
rmcprofile,10.464201,28.94861,24.839484696748443,232
rnaquast,-45.164013,44.902866,10.04987562112089,101
rocalution,-8.5520735,15.304501,42.8485705712571,167
rocblas,11.051938,-33.29099,90.58145505565695,242
rocfft,11.788509,-34.120644,90.85703054799887,250
rocksdb,-15.038824,-5.112058,8.306623862918075,48
rocm-bandwidth-test,-28.149025,16.809206,8.717797887081348,76
rocm-clang-ocl,8.539231,-34.472393,90.41017641836565,238
rocm-cmake,7.496118,-29.79907,86.22064717919949,225
rocm-dbgapi,-9.440806,6.238935,79.13279977354523,181
rocm-debug-agent,7.368524,-36.333054,79.61155694998057,217
rocm-device-libs,8.539231,-34.472393,90.41017641836565,238
rocm-gdb,8.539231,-34.472393,90.41017641836565,238
rocm-opencl,8.539231,-34.472393,90.41017641836565,238
rocm-opencl-runtime,-8.276117,11.327371,50.149775672479336,197
rocm-openmp-extras,-8.276117,11.327371,50.149775672479336,197
rocm-smi,-8.276117,11.327371,50.149775672479336,197
rocm-smi-lib,8.539231,-34.472393,90.41017641836565,238
rocminfo,-8.5520735,15.304501,42.8485705712571,167
rocprim,11.788509,-34.120644,90.85703054799887,250
rocprofiler-dev,7.4958286,-33.733574,65.60487786742691,234
rocrand,11.788509,-34.120644,90.85703054799887,250
rocsolver,11.051938,-33.29099,90.58145505565695,242
rocsparse,11.051938,-33.29099,90.58145505565695,242
rocthrust,11.051938,-33.29099,90.58145505565695,242
roctracer-dev,-8.42312,11.5858,50.90186637049765,218
roctracer-dev-api,-9.440806,6.238935,79.13279977354523,181
roms,-36.0124,-1.3330971,1.7320508075688772,1
root,32.28258,23.777214,51.85556864985669,950
root-toolfile,11.906848,-23.321096,13.416407864998739,109
rpm,-18.960133,0.07522989,7.615773105863909,29
rsbench,-16.505598,33.165432,11.832159566199232,70
rsem,13.440949,30.800613,28.053520278211074,314
rstudio,-35.455917,-0.9149547,1.0,1
rsync,39.757053,3.6586199,45.661800227323496,783
ruby,-4.579631,16.167942,41.12177038990418,307
ruby-rake,-36.343216,4.506239,16.3707055437449,7
rust,35.99165,16.514442,58.787753826796276,896
sabre,-45.164013,44.902866,10.04987562112089,101
sailfish,-45.164013,44.902866,10.04987562112089,101
salmon,14.332108,29.85096,30.133038346638727,335
samrai,-8.989528,-16.233534,29.29163703175362,47
samtools,3.1839488,47.929836,34.351128074635334,449
satsuma2,-45.164013,44.902866,10.04987562112089,101
sbt,-3.3813796,22.600092,28.0,336
scalasca,-26.810633,17.38435,14.491376746189438,95
scallop,-45.164013,44.902866,10.04987562112089,101
scitokens-cpp,63.032703,-5.645724,34.45286635390443,655
scons,32.6829,28.034292,42.34383071948026,930
scopes,-31.77495,-19.807377,4.358898943540674,6
scopes-chipmunk2d,-33.768948,-2.98788,2.449489742783178,3
scopes-raylib,-33.768948,-2.98788,2.449489742783178,3
scorep,-23.59872,18.557268,41.916583830269374,270
scotch,5.7181053,44.65712,32.848135411313685,357
scr,-6.3115025,-55.236263,177.98595450203368,314
scram,36.411526,8.414861,40.36087214122113,689
screen,10.305227,35.58882,65.95452979136459,450
seacas,-29.567293,2.499598,5.0990195135927845,13
sed,32.699455,16.183464,48.27007354458868,811
sensei,-41.985176,-16.359755,12.922847983320086,54
seqprep,-45.164013,44.902866,10.04987562112089,101
seqtk,-20.733278,29.768473,13.892443989449804,136
sfcio,-2.1131284,-19.013227,34.044089061098404,160
sga,-45.164013,44.902866,10.04987562112089,101
shengbte,8.481306,29.096087,24.839484696748443,232
sherpa,62.63506,4.370358,35.02855977627399,677
shoremap,-45.334415,48.94269,10.04987562112089,101
shumlib,-1.8331037,-28.138468,18.867962264113206,111
sickle,-47.27821,45.75196,10.04987562112089,101
sigcpp,63.032703,-5.645724,34.45286635390443,655
sigio,-1.9533777,-18.862066,35.58089374931439,165
siibra,-36.428165,-1.3071829,1.0,1
silo,-29.857635,-10.421052,9.9498743710662,24
simplemoc,-17.764668,31.855938,11.832159566199232,70
simulationio,-29.253979,-10.892867,5.744562646538029,17
singularity,-18.548477,-33.194614,12.041594578792296,55
singularityce,2.0677938,10.139905,18.35755975068582,144
sirius,-36.03145,-0.09568572,1.7320508075688772,1
slate,-3.7425761,-53.38984,198.24984237068134,328
slatec,-25.543674,9.524218,10.099504938362077,51
slepc,-3.3975391,46.613853,199.12558851137138,454
slirp4netns,3.6315994,10.3245945,12.328828005937952,118
sloccount,63.032703,-5.645724,34.45286635390443,655
slurm,7.5895495,-22.487926,87.960218280766,369
smartdenovo,-43.898403,49.09635,10.04987562112089,101
snakemake,3.004862,55.304237,17.88854381999832,223
snap,-18.40971,31.352354,11.832159566199232,70
snappy,5.217564,10.492472,19.0,224
snbone,-18.591406,31.94173,11.832159566199232,70
snpeff,8.63793,29.55089,24.839484696748443,232
soapdenovo-trans,-47.27821,45.75196,10.04987562112089,101
soapdenovo2,-43.898403,49.09635,10.04987562112089,101
soca-bundle-env,-36.483883,-1.0342239,1.0,1
soca-env,-1.7356358,-28.20474,19.493588689617926,113
solo,-13.739244,-24.83042,10.44030650891055,56
sombrero,-10.111302,-7.230016,7.615773105863909,46
sortmerna,-43.898403,49.09635,10.04987562112089,101
sox,-0.59659654,54.475044,13.038404810405298,170
sp,-0.6581549,0.684767,40.64480286580315,180
spades,-0.8782349,57.081295,16.46207763315433,256
span-lite,-21.406382,4.1809583,8.888194417315589,25
spark,-2.932794,22.330357,26.90724809414742,357
sparse,-29.567293,2.499598,5.0990195135927845,13
spath,-37.89379,-8.037593,6.082762530298219,11
spdlog,-16.44298,-36.028927,18.33030277982336,104
spectral,-8.120869,19.44438,37.17526059088221,169
spectrum-mpi,-11.252897,19.532825,47.67598976424087,253
sperr,-30.071157,-6.1329303,2.0,4
spirv-llvm-translator,-28.498611,-19.565685,4.358898943540674,13
spirv-tools,-28.498611,-19.565685,4.358898943540674,13
sqlite,40.431812,15.922119,89.48742928478838,919
sqlite-toolfile,11.976226,-22.935478,13.416407864998739,109
squashfs,4.055979,11.899529,17.204650534085253,138
squashfuse,-13.452867,1.2058419,8.94427190999916,45
sratoolkit,-0.27954525,53.746094,13.038404810405298,170
ssht,-29.253979,-10.892867,5.744562646538029,17
stacks,5.948468,45.8865,28.053520278211074,329
star,3.6155007,46.6592,32.984845004941285,400
starlight,63.032703,-5.645724,34.45286635390443,655
stat,-9.014702,7.1933045,46.021733996015406,237
stc,-1.7665187,-50.670685,186.36254988596824,324
stow,-28.509161,-37.52331,19.078784028338912,97
strace,-25.95649,3.106174,15.132745950421556,34
stream,1.1000755,54.72493,13.379088160259652,173
string-view-lite,-21.406857,4.182075,8.888194417315589,25
strumpack,1.9273793,-54.4073,205.80330415229002,348
su2,-18.29092,32.516727,11.832159566199232,70
subread,5.948468,45.8865,28.053520278211074,329
subversion,-17.246616,17.826023,68.1395626636978,381
suite-sparse,4.194183,42.228226,43.93176527297759,474
sundials,3.964643,-49.90279,210.70121024806667,399
superlu,5.599162,38.31132,199.1707809895819,597
superlu-dist,5.61346,38.295067,209.42301688209918,597
superlu-mt,7.4396706,30.403105,26.095976701399778,234
swfft,-12.9543705,33.3839,12.206555615733702,76
swig,45.16409,21.216545,201.73745314145313,1116
sz,0.24083275,-55.64936,189.67340351245875,336
szip,-9.996706,-21.285368,9.273618495495704,56
t-hysea,-35.216724,-0.4505369,1.0,1
tabix,9.279387,30.709658,26.739483914241877,234
tar,42.084846,18.930231,108.2497113160123,1089
tar:,-31.151567,-5.3392625,3.1622776601683795,5
tasmanian,0.99238384,-55.25467,203.06649157357302,341
tau,2.6493838,-55.45499,190.85858639317226,343
tau^openmpi,-31.644335,0.7386208,4.123105625617661,12
tauola,22.191938,-1.4610082,38.98717737923585,660
tauola-f,37.65921,-41.541866,23.280893453645632,541
